,gene,importance
8785,Klhl29,4.2697133392082487e-08
6553,Gm26533,4.267718494875849e-08
17056,Zfp748,4.26285282443949e-08
3958,Dancr,4.259242070789983e-08
6528,Gm2382,4.258729396357269e-08
9757,Mir143hg,4.245118763658937e-08
2805,Ccno,4.232509314137229e-08
8007,Hoxc8,4.231872805169029e-08
6301,Gm15710,4.231611041681515e-08
12868,Ribc1,4.224874159438885e-08
7466,Gprin3,4.2239355876975035e-08
532,5430405H02Rik,4.223396962978406e-08
7233,Gm9008,4.219488209755128e-08
3765,Cubn,4.218672043838764e-08
3594,Cpt1c,4.2073671721779275e-08
8585,Kcna6,4.2056584634206096e-08
13730,Sfxn2,4.1999792110677056e-08
606,9130020K20Rik,4.191670959943912e-08
5978,Gm10343,4.184510413761166e-08
6101,Gm12349,4.183826811976008e-08
11174,Pcdhb6,4.1837368636103014e-08
6802,Gm37254,4.179495731043528e-08
9261,Ly6g6f,4.1689437162500016e-08
10574,Nme5,4.168589211376617e-08
17019,Zfp654,4.166132462118598e-08
2888,Cd93,4.165987647801887e-08
5229,Fam71a,4.1603491325041316e-08
15328,Tmem120b,4.157670792877741e-08
14654,Stap1,4.1461657814776454e-08
9064,Lmtk2,4.1441554847154554e-08
6685,Gm28050,4.13660702661492e-08
237,2310068J16Rik,4.126210152987737e-08
11586,Pkn3,4.103243447283881e-08
9231,Ltb,4.100412253579329e-08
5290,Fbh1,4.0966440287399926e-08
15495,Tmem66,4.0921512522290287e-08
933,Abtb2,4.08608018296808e-08
9152,Lrrc23,4.079173100020221e-08
0,0610007N19Rik,4.0783016552999886e-08
16139,Uchl4,4.068892985044423e-08
2202,Bik,4.051757203901621e-08
13850,Sipa1l3,4.05014796603405e-08
1357,Ampd1,4.046456941820455e-08
2669,Ccdc14,4.045817684779892e-08
2312,Btbd11,4.0374629740346607e-08
4201,Dio2,4.03240682096041e-08
6978,Gm4631,4.017202590197806e-08
4785,Eml5,4.0035677803986304e-08
2902,Cdc25b,4.003180319778836e-08
8778,Klhl21,4.000907924503376e-08
8840,Krt18,3.999658258155195e-08
1347,Amigo1,3.9939716716126594e-08
4807,Eno2,3.985942850323977e-08
6146,Gm13152,3.977638864939801e-08
4720,Eipr1,3.9745556145700865e-08
13180,Rps12-ps4,3.972861343026768e-08
9262,Ly6h,3.959457152661663e-08
4833,Epb4.1,3.9523223659975876e-08
319,2810055G20Rik,3.9426325101235035e-08
8068,Hsf2bp,3.940895790570915e-08
7263,Gm9800,3.9386026654551196e-08
13232,Rps4x-ps,3.936381848253269e-08
5139,Fam178b,3.9307628298181476e-08
12636,Raver2,3.9053806521836006e-08
9356,Manba,3.902757832377646e-08
6495,Gm20682,3.899885518212969e-08
10981,Oxld1,3.8944355371718985e-08
9490,Mbnl3,3.887468845834549e-08
6521,Gm22063,3.867305170520289e-08
12957,Rnf144b,3.8583460563311264e-08
2200,Bicral,3.843022836619891e-08
11361,Pex11g,3.8343819990352134e-08
4182,Dhx37,3.833502113906357e-08
17076,Zfp790,3.8294111011118384e-08
14776,Sult5a1,3.8290143409011064e-08
6751,Gm32031,3.824168670906038e-08
6384,Gm16740,3.818392536671746e-08
5054,Fah,3.818342866759561e-08
9487,Mblac2,3.813766869330074e-08
13841,Sim1,3.8113206987367035e-08
10994,P2ry14,3.8035067095550936e-08
8851,Ksr1,3.798495691867274e-08
6433,Gm17501,3.7932137674896615e-08
15975,Tubd1,3.7923674797096184e-08
16068,Ube2cbp,3.7873941935046106e-08
6841,Gm4035,3.771948057004647e-08
10543,Nkain1,3.766224660902699e-08
507,4933431E20Rik,3.7621837669427696e-08
8449,Itfg3,3.7616605632295314e-08
17197,Zkscan16,3.7599998902366405e-08
10638,Npat,3.747992254697108e-08
9227,Lsr,3.7444258373108905e-08
1914,Atxn3,3.7438058748250303e-08
12300,Ptpn22,3.7411372068327034e-08
4645,Egln3,3.728323472354654e-08
9173,Lrrc51,3.722781844909698e-08
3090,Cers4,3.715699713974446e-08
9028,Lipg,3.7071126603804295e-08
9749,Mindy4,3.701776673487983e-08
6262,Gm15402,3.697131799049859e-08
8190,Ift122,3.695440523037233e-08
13072,Rpl17-ps10,3.694262257951593e-08
7551,Gstcd,3.687652457560545e-08
1704,Arpin,3.6767997077676254e-08
2442,Cables1,3.672178712869839e-08
6056,Gm11713,3.672072596418928e-08
16672,ZNF383,3.6707530599660544e-08
7242,Gm9385,3.656665267912338e-08
15870,Tspan15,3.65552449213711e-08
16702,Zbtb39,3.640691219486175e-08
16317,Vaultrc5,3.639468235806278e-08
13181,Rps12-ps9,3.637847005053515e-08
9103,Lpin3,3.633942146119729e-08
8624,Kcnn4,3.62181043372242e-08
15998,Tut7,3.604081801074821e-08
7682,Hand2,3.602641641943158e-08
2453,Cacna1h,3.600157797895467e-08
8602,Kcnh2,3.598380573268639e-08
8798,Klhl6,3.596549233765061e-08
13345,Runx2os1,3.592380303741378e-08
10276,Naprt,3.5802480819127466e-08
6658,Gm26890,3.5729434586903175e-08
13722,Sfrp5,3.572160631311237e-08
15561,Tnfrsf1b,3.563533651403992e-08
5722,Garem,3.553294930120386e-08
5675,Gabra3,3.5347219233680825e-08
11792,Poll,3.5207061407011774e-08
11701,Plppr5,3.5159962892710145e-08
9526,Mcoln3,3.514603963134525e-08
10015,Mrtfa,3.512648997397964e-08
5903,Glt28d2,3.502528313918233e-08
13820,Shpk,3.4961157303303955e-08
11771,Poglut2,3.495373909423206e-08
4610,Efcab11,3.483976013351422e-08
12885,Rin1,3.483792894046844e-08
10877,Odr4,3.4768551675169656e-08
5106,Fam13c,3.476129649412954e-08
2693,Ccdc181,3.47561221513792e-08
12980,Rnf208,3.474003880690653e-08
9929,Mrm3,3.4729052994139736e-08
4069,Ddx31,3.471134901982948e-08
8056,Hsd17b1,3.468416795590844e-08
8472,Itgb4,3.467366372000386e-08
6513,Gm21887,3.460533378537242e-08
6236,Gm14539,3.4550598967826556e-08
7016,Gm48582,3.4484079381798375e-08
13084,Rpl21-ps4,3.446984485446173e-08
2425,C78339,3.4414507308240854e-08
7840,Hist1h2ad,3.437836677627116e-08
501,4933421O10Rik,3.434494362912466e-08
2855,Cd300lf,3.4337547763242156e-08
502,4933426M11Rik,3.432123138153083e-08
4305,Dnajc16,3.431316692935187e-08
9276,Lyrm1,3.4271838346087556e-08
6277,Gm15491,3.4249203899124275e-08
5613,Fuk,3.421985870202623e-08
6305,Gm15772,3.421166164233242e-08
8417,Irgm2,3.403058314603047e-08
6029,Gm11249,3.383113322498371e-08
6144,Gm13136,3.381840125990562e-08
3734,Ctnnal1,3.380240553618442e-08
2520,Cand2,3.3627814239468796e-08
4569,Ecpas,3.356459384278934e-08
4065,Ddx25,3.354631851854e-08
1043,Adam28,3.3500962156580735e-08
2749,Ccdc88b,3.342415085555158e-08
7855,Hist1h2bg,3.334754548577088e-08
15889,Tspyl3,3.327941876668601e-08
6257,Gm15271,3.3279183414644206e-08
1245,Akap17b,3.3210164005816116e-08
12776,Retreg3,3.320026129164838e-08
9641,Mettl22,3.319389984027798e-08
9011,Lin28a,3.303738335294115e-08
2771,Ccl3,3.3033394805600094e-08
7518,Grk2,3.2973770003245136e-08
2029,BC023719,3.290351007731281e-08
14423,Sp110,3.277032623007754e-08
5542,Foxj1,3.2748708160106595e-08
1770,Ass1,3.271133880107035e-08
380,3300002I08Rik,3.2697860741230546e-08
5228,Fam69c,3.259258502717571e-08
2162,Bdh1,3.2568151036245396e-08
7694,Haspin,3.2495840719875306e-08
1597,Arhgap27os2,3.2491474634404955e-08
5265,Fancg,3.247137744679541e-08
10114,Mtrr,3.2447930215359223e-08
6557,Gm26538,3.244712731437907e-08
8713,Kif24,3.237634019185483e-08
14060,Slc38a9,3.2369621324000716e-08
6087,Gm12184,3.234955782535861e-08
9913,Mpzl3,3.2251533564957843e-08
9338,Malt1,3.224645360692585e-08
5362,Fbxw9,3.223904566103751e-08
6004,Gm10642,3.220466050739873e-08
10222,N4bp2l1,3.214555361833886e-08
14874,Szt2,3.2118602516354014e-08
8775,Klhl18,3.209429759222316e-08
489,4933404O12Rik,3.206391073953594e-08
5957,Gm10232,3.206123871819676e-08
5093,Fam131a,3.2049024868725235e-08
577,6430548M08Rik,3.1910063405303475e-08
16834,Zfp184,3.1858694759450544e-08
6291,Gm15614,3.1705812947661665e-08
15013,Tcaim,3.161868033142369e-08
3362,Cmtm5,3.1577580180048154e-08
15530,Tmsb15l,3.1534096483045175e-08
654,9530077C05Rik,3.151912304995759e-08
4727,Elavl4,3.148431409754739e-08
3643,Crocc,3.14314646584543e-08
5315,Fbxl22,3.1375293773712365e-08
8750,Klf14,3.127008884872832e-08
7751,Heatr1,3.1219155250832664e-08
16190,Unkl,3.121890625860251e-08
835,AV099323,3.115196254234784e-08
6833,Gm38399,3.092211808803427e-08
4262,Dmrt2,3.0855297030906074e-08
6672,Gm26981,3.084124174282815e-08
16211,Urah,3.0755240010839094e-08
6516,Gm21988,3.0738284639234614e-08
16441,Washc5,3.07369918060481e-08
14051,Slc37a4,3.070386034077611e-08
15814,Trp53cor1,3.067062716551658e-08
17091,Zfp839,3.0668195699166994e-08
580,6430573F11Rik,3.062063745371135e-08
16345,Vil1,3.061845303228739e-08
7889,Hist2h2bb.1,3.0466919488964865e-08
231,2310045N01Rik,3.0452017785818e-08
5775,Gcn1,3.043741448783206e-08
7477,Gpx4-ps2,3.033199666419311e-08
3660,Crygs,3.031177448957723e-08
10460,Neurl1a,3.02765194586244e-08
1020,Actr5,3.020880404870269e-08
10032,Msh5,3.019314432518793e-08
879,Abcb6,3.0171076808573625e-08
15141,Tfr2,3.0135363769758944e-08
11106,Pars2,3.012550209661918e-08
7219,Gm8451,3.011918463571261e-08
1595,Arhgap26,3.0079617027284786e-08
6489,Gm20632,3.0007787589651704e-08
185,2010012O05Rik,2.9849222618073254e-08
9692,Mfsd9,2.9834550549802685e-08
2618,Cbr2,2.9774279266567858e-08
15481,Tmem51os1,2.972485985021406e-08
5797,Gdpd3,2.9683487967291044e-08
552,5830417I10Rik,2.968116615235992e-08
7387,Gpatch3,2.9621099769477816e-08
292,2700012I20Rik,2.960862942313243e-08
6684,Gm2788,2.957298281456578e-08
217,2310015A10Rik,2.9566972233730457e-08
3355,Cmklr1,2.9562052536359685e-08
11123,Pax9,2.954742941067254e-08
2921,Cdc45,2.9545692018462625e-08
13764,Sh2d4b,2.9542973846075095e-08
10216,Mzb1,2.9514055492074718e-08
12881,Rimklb,2.9467931174428116e-08
2913,Cdc42bpg,2.9452326039779853e-08
639,9430020K01Rik,2.9414005810725862e-08
1911,Atxn1l,2.940867633245899e-08
14839,Syngr1,2.9263816417832645e-08
12310,Ptprcap,2.9238093156495614e-08
4774,Eme1,2.91851393417577e-08
8291,Il6ra,2.917345991571322e-08
17120,Zfp934,2.9139624417695902e-08
15163,Tha1,2.906926767059674e-08
607,9130023H24Rik,2.9033146278084642e-08
6988,Gm47237,2.901348297146859e-08
2038,BC028528,2.898634089761793e-08
6266,Gm15421,2.8985633700964737e-08
4146,Dgke,2.8921905536258258e-08
13671,Serpinc1,2.8917752577623846e-08
9389,Map3k20,2.8914000607995402e-08
16545,Wisp3,2.8853574404065568e-08
6929,Gm43848,2.882169240788024e-08
11466,Phlpp2,2.8756730244805013e-08
13244,Rps6ka6,2.8740673265403958e-08
5908,Gltscr1,2.8723093888613978e-08
4743,Elmod3,2.8631048239577206e-08
13919,Slc19a2,2.859020760127999e-08
1375,Ang,2.8579834916323497e-08
7267,Gm9828,2.854812577918672e-08
7273,Gm9847,2.8480096727791174e-08
111,1700027J19Rik,2.8469201844441228e-08
14479,Spi1,2.846007647722821e-08
5847,Gimap9,2.8420806851833157e-08
1973,B3galtl,2.833783400456441e-08
14048,Slc37a1,2.8278246718734537e-08
13726,Sft2d2,2.827808792000577e-08
8867,Lace1,2.821824646066343e-08
8237,Igtp,2.821507713758492e-08
6562,Gm26551,2.8213880324337358e-08
9592,Med9os,2.818778787711943e-08
6192,Gm13835,2.8055949000424963e-08
6198,Gm14005,2.8055094482552657e-08
8343,Inpp5d,2.8041231623037775e-08
5434,Fhad1,2.8041197222381608e-08
1951,B230217O12Rik,2.7983022298917616e-08
10714,Nrros,2.793596272265886e-08
15690,Traf6,2.7917639680534437e-08
6845,Gm40841,2.7906478089442023e-08
14300,Snhg4,2.7889585558825296e-08
14655,Stap2,2.787401626330834e-08
16977,Zfp58,2.785318755804616e-08
6530,Gm23935,2.7735577532441746e-08
4721,Elac1,2.7712442626931567e-08
2687,Ccdc170,2.770007299225912e-08
99,1700019D03Rik,2.7674090928612393e-08
14393,Sorcs2,2.7670266312403526e-08
13758,Sgtb,2.7633411485892455e-08
3888,D17H6S56E-5,2.7582084294931197e-08
6391,Gm16845,2.757547450421124e-08
12118,Prps2,2.7568267870786188e-08
3740,Ctns,2.754359822086662e-08
10858,Oasl1,2.7451010177646842e-08
14883,Taco1os,2.7443737319370632e-08
7195,Gm7730,2.743557501515163e-08
11177,Pcdhb9,2.7402012556909684e-08
4835,Epb4.1l2,2.7340479556972066e-08
3690,Csnk2a1-1,2.7316962303344002e-08
7842,Hist1h2af,2.729609669646829e-08
652,9530059O14Rik,2.721864868264415e-08
16891,Zfp354a,2.7210822204895067e-08
10461,Neurl1b,2.7210045500473567e-08
1752,Asgr1,2.7178038703541032e-08
9399,Map4k1,2.7153233444531116e-08
17190,Zic3,2.7124801326339748e-08
13126,Rpl36a-ps1,2.7114307726163654e-08
13934,Slc22a23,2.7097480797374418e-08
6529,Gm23849,2.7074864352771364e-08
2589,Casq1,2.6997900522279032e-08
11692,Plpp2,2.699589850983811e-08
2163,Bdh2,2.6976880189014564e-08
6432,Gm17494,2.6965683227628322e-08
12288,Ptplad1,2.6936889262913924e-08
8789,Klhl32,2.6860555366327987e-08
12061,Prkd1,2.6858301014718082e-08
11934,Ppp1r18os,2.6857245778738135e-08
4907,Erfe,2.6841459149696284e-08
7409,Gpm6a,2.6805384111901437e-08
6649,Gm26870,2.675865094076542e-08
2005,B930041F14Rik,2.675732144230307e-08
10653,Npm2,2.669222977493962e-08
2345,C030034I22Rik,2.667332283819199e-08
11857,Pou6f2,2.6629874678891263e-08
15682,Traf1,2.6626658999319963e-08
15485,Tmem56,2.6613440297684008e-08
6550,Gm26525,2.6571586582881665e-08
7187,Gm7535,2.656698102149466e-08
6665,Gm26916,2.653987514117381e-08
2703,Ccdc28a,2.6533910135094167e-08
8171,Ifi44,2.648068093911186e-08
494,4933408B17Rik,2.640182161624423e-08
13296,Rsph1,2.6382511800275817e-08
6612,Gm26722,2.6362946407639865e-08
15016,Tcea1-ps1,2.6262919523768572e-08
9308,Madd,2.6233195864969118e-08
8961,Leprel2,2.6213470732715143e-08
5447,Fig4,2.6169774875109075e-08
1635,Arhgef39,2.6053627001175602e-08
10964,Otos,2.6048621568436802e-08
12651,Rbfox3,2.5964506703087185e-08
7288,Gm9958,2.594074282590995e-08
741,A930005H10Rik,2.5901502893221627e-08
15948,Ttll11,2.585627470475187e-08
16823,Zfp141,2.582514070694311e-08
2476,Calb1,2.5818179719183307e-08
13122,Rpl36-ps12,2.5704943260337558e-08
12734,Rdh12,2.5694508164038784e-08
6928,Gm43813,2.5642233823755794e-08
2278,Brd3os,2.5621839725170963e-08
648,9530018F02Rik,2.5576280363872242e-08
14105,Slc5a6,2.557087535863189e-08
5510,Fn3krp,2.5561896340199683e-08
6822,Gm38037,2.549025360921377e-08
4699,Eif4a-ps4,2.5436024967807654e-08
7881,Hist1h4k,2.5402121806611582e-08
7513,Grin3b,2.532247618151802e-08
15883,Tspan8,2.5299681816183222e-08
7097,Gm5544,2.528799289193647e-08
3646,Crtac1,2.5254498041106743e-08
2506,Camk2n2,2.521916038137726e-08
10832,Nupl1,2.5201980357947236e-08
10783,Nudt11,2.519171094188167e-08
1041,Adam22,2.5188512794417624e-08
10274,Napepld,2.5183585408015555e-08
15686,Traf3ip2,2.5144180145065756e-08
4570,Ecrg4,2.5103329831788097e-08
16311,Vash1,2.501947216200812e-08
6819,Gm3788,2.5013193570423667e-08
7136,Gm6136,2.4941523523586395e-08
6829,Gm3839,2.4899278488816433e-08
5925,Gm10053,2.486690707471536e-08
10730,Nsl1,2.4803581473951466e-08
417,4921531C22Rik,2.4770003032222017e-08
2559,Card9,2.4690761726706894e-08
15735,Trim16,2.4660983854883612e-08
156,1810008I18Rik,2.4624251941343796e-08
8179,Ifitm10,2.4613240373763036e-08
11304,Pdlim3,2.4602371021566564e-08
5332,Fbxo27,2.4584028106650897e-08
13236,Rps6-ps1,2.4578678700648913e-08
16875,Zfp300,2.4561434731360725e-08
16595,Xlr3c,2.4540782387493193e-08
6786,Gm36266,2.4497840656525477e-08
16492,Wdr5b,2.4468245822774096e-08
3106,Cfap43,2.4444819117436886e-08
11265,Pde2a,2.4424359725284547e-08
16817,Zfp125,2.4377224072006032e-08
6385,Gm16751,2.4359036420235857e-08
14486,Spindoc,2.4312690128289103e-08
13034,Rorb,2.430053588847198e-08
6314,Gm15853,2.4293729497056574e-08
7992,Hoxb2,2.4290192297003245e-08
13937,Slc22a5,2.425885056771443e-08
12620,Rasl10b,2.419286693267026e-08
646,9430081H08Rik,2.417497100492729e-08
9410,Map9,2.414371799594895e-08
8205,Igdcc3,2.409923774523157e-08
8229,Igsf1,2.4075330495710956e-08
16657,Ypel4,2.406479387439926e-08
6839,Gm4013,2.4049265642865354e-08
1978,B3gnt1,2.397670961444621e-08
10559,Nlgn1,2.3900910862709755e-08
598,9030407P20Rik,2.3824204197636882e-08
2314,Btbd19,2.376010412876548e-08
16992,Zfp607b,2.3733547100516818e-08
10286,Nat14,2.369590071268388e-08
9180,Lrrc73,2.363671968379939e-08
16813,Zfp119a,2.362865933227007e-08
9409,Map7d3,2.3623437194705346e-08
10857,Oas1a,2.3543591833523785e-08
11107,Particl,2.3541188958840723e-08
14059,Slc38a7,2.3513415791592176e-08
4904,Ercc8,2.3484188736748987e-08
7281,Gm9913,2.3479873213487496e-08
7971,Hook1,2.3461056440455824e-08
16917,Zfp41,2.3452107635249834e-08
9727,Micu3,2.3351421578165768e-08
1524,Apobec3,2.3303847648471824e-08
9079,Lonrf1,2.3270479228967603e-08
818,AI987944,2.325402683410685e-08
3016,Cela1,2.3252092025343386e-08
2684,Ccdc166,2.3217544695910017e-08
774,AC154323.1,2.31823522543632e-08
6867,Gm42726,2.3178425942606068e-08
7236,Gm9118,2.3165192673585565e-08
11983,Ppp6r2,2.315396790721297e-08
8191,Ift140,2.3143775484084527e-08
16588,Xk,2.3059970023545262e-08
10656,Nppc,2.305385791891653e-08
448,4930513N10Rik,2.3026644632286303e-08
2405,C330011M18Rik,2.3014136740993813e-08
1497,Apbb1ip,2.298925641236698e-08
2290,Brinp1,2.2971131721337708e-08
7662,H3f3aos,2.2946081899127838e-08
4859,Epha7,2.293871545859466e-08
3969,Dars2,2.290630147208436e-08
11715,Plxna3,2.2899964386815494e-08
2176,Best1,2.2892193617200317e-08
11176,Pcdhb8,2.2864178192690932e-08
9150,Lrrc18,2.2857769544734787e-08
6613,Gm26724,2.2782600057156246e-08
751,A930037H05Rik,2.278035520991143e-08
12009,Prdm4,2.2749847804441324e-08
10659,Npr3,2.2691589533370652e-08
15397,Tmem191c,2.2680814989269572e-08
257,2510003E04Rik,2.2675183472364912e-08
6863,Gm42670,2.2643375767967454e-08
1093,Adcy4,2.256740105045292e-08
1176,Agap2,2.2556314571489977e-08
9125,Lrmda,2.2502366232162555e-08
8069,Hsf4,2.2489035584793845e-08
12389,Qsox2,2.248176073371939e-08
6836,Gm38973,2.2374057377817025e-08
1589,Arhgap20,2.2349114142475773e-08
6738,Gm30074,2.234807371738532e-08
11353,Perp,2.231154044797236e-08
17249,Zscan2,2.228588864750093e-08
7625,Gzmc,2.2135855804025383e-08
5998,Gm10600,2.1919836698057187e-08
16592,Xlr,2.1903149734829043e-08
4160,Dhh,2.1871787893222e-08
4869,Ephx4,2.184821012011229e-08
2664,Ccdc132,2.173075231045662e-08
15930,Ttc39a,2.168666710318349e-08
1166,Aff2,2.1637412797443267e-08
4518,E130317F20Rik,2.1629634463564785e-08
6125,Gm12840,2.1628420655407825e-08
13352,Rwdd2a,2.1618779254460207e-08
15772,Trim71,2.158062862969663e-08
4731,Elf3,2.15607022141213e-08
4413,Draxin,2.1522330928301135e-08
11346,Pemt,2.151923708740001e-08
14813,Svip,2.1431720687961136e-08
12988,Rnf225,2.1417313506343233e-08
9705,Mgme1,2.1411044529870145e-08
6337,Gm16070,2.1354248728143615e-08
11122,Pax7,2.130154250205244e-08
17304,mt-Tt,2.1297827002122917e-08
4899,Ercc4,2.1262033044254202e-08
173,1810041L15Rik,2.120503774012253e-08
12260,Ptges3-ps,2.118064251886673e-08
8596,Kcne3,2.1159131918217457e-08
4551,Ebf4,2.1114817161833462e-08
5587,Frs3,2.104208053110263e-08
5576,Frmd3,2.095513707860058e-08
12447,Rab11fip3,2.095449267829893e-08
13723,Sfrs18,2.0924166571017063e-08
11077,Paqr5,2.0872769364719394e-08
8628,Kcnq5,2.0862375548806046e-08
12401,RP23-124B2.7,2.0857443180140398e-08
7502,Grid1,2.0820394271375113e-08
1198,Agpat9,2.08121699614139e-08
11659,Plekhg3,2.0805290611977886e-08
2931,Cdca7l,2.0797711511193214e-08
6692,Gm28285,2.077517012500554e-08
3810,Cyb561d1,2.077307044675419e-08
520,5033417F24Rik,2.0757025439749046e-08
62,1500004A13Rik,2.0742916043015283e-08
6436,Gm17541,2.068438011785358e-08
7155,Gm6525,2.0684060260429082e-08
434,4930452B06Rik,2.0671477926246658e-08
8521,Jmjd4,2.062290109172689e-08
61,1500002F19Rik,2.0597062477375695e-08
4427,Dsp,2.057215949049769e-08
360,3110001I22Rik,2.0549956986746504e-08
1921,Aunip,2.0420670597135188e-08
6324,Gm15920,2.0416090534235364e-08
4755,Elovl7,2.0361860692164936e-08
12058,Prkcq,2.0345771044361546e-08
3379,Cnksr2,2.029134208004349e-08
14797,Susd1,2.0285684566801033e-08
3935,D930015E06Rik,2.0277807194613125e-08
1566,Arf4os,2.0235087606309043e-08
7070,Gm5141,2.0228204450456955e-08
184,2010007H06Rik,2.021032533558791e-08
10048,Mst1r,2.0190174498370678e-08
15424,Tmem223,2.016276125226265e-08
136,1700086L19Rik,2.016011763207048e-08
6974,Gm45902,2.0146067909214985e-08
17146,Zfp960,2.013473696579157e-08
17278,iCreER-trans,2.0052894972336934e-08
7972,Hook2,2.002581892007679e-08
2649,Ccdc113,1.9980416821839925e-08
1494,Apba2,1.997479191221777e-08
1403,Ankrd13b,1.9970745631165547e-08
7203,Gm7964,1.991405498871743e-08
6351,Gm16225,1.9872270156026272e-08
6280,Gm15501,1.9865234903110447e-08
1343,Amer2,1.9848281125671165e-08
6470,Gm20219,1.9804429145735666e-08
15440,Tmem250-ps,1.976644914948433e-08
9715,Miat,1.971612581013863e-08
6588,Gm26631,1.9682955579404993e-08
15995,Tusc5,1.964308933909762e-08
275,2610027K06Rik,1.9624462439475073e-08
6313,Gm15851,1.961226326663872e-08
16965,Zfp54,1.9602236114564245e-08
7716,Hcar2,1.959895422260827e-08
5981,Gm10382,1.956900230251493e-08
7422,Gpr135,1.950626710652618e-08
14561,Srp54a,1.9437182012119168e-08
1169,Afg1l,1.9416464481081467e-08
13593,Selrc1,1.9408782187474327e-08
16026,Txnl4b,1.937644217788907e-08
16591,Xkr8,1.935300602644918e-08
181,1810062O18Rik,1.9328938435276468e-08
17142,Zfp955b,1.931740076099591e-08
9780,Mkln1os,1.930053401480872e-08
17196,Zkscan14,1.9249381000277607e-08
6219,Gm14306,1.9227604993137685e-08
4033,Dcx,1.9220553616061155e-08
11764,Podxl,1.9083575088545123e-08
1607,Arhgap4,1.9012055368822692e-08
7994,Hoxb3os,1.8974734171547492e-08
9376,Map2k3os,1.8948864228111438e-08
3573,Cplane1,1.891028807423662e-08
200,2210015D19Rik,1.8890732504023462e-08
10619,Nos1ap,1.8888632595434188e-08
2645,Ccdc106,1.881231624372806e-08
6034,Gm11335,1.879388580928299e-08
7012,Gm48226,1.8741994677637493e-08
5969,Gm10277,1.872030385002533e-08
12875,Rida,1.8714440725111785e-08
12392,Qtrtd1,1.868514584926127e-08
572,6330416G13Rik,1.8668445582893086e-08
7728,Hdac10,1.8653644447850597e-08
569,6330403L08Rik,1.8586486299658417e-08
10547,Nkapd1,1.8569116438960276e-08
11197,Pcdhgc3,1.8511079300798722e-08
3212,Chst7,1.8509185956253386e-08
5664,Gab3,1.850492672584384e-08
1080,Adat1,1.8485418143746213e-08
13240,Rps6ka2,1.847125597178241e-08
636,9430008C03Rik,1.8466987174526912e-08
6008,Gm10689,1.8380571405635168e-08
9787,Mks1,1.8376452931663867e-08
6592,Gm26648,1.8266589986167078e-08
5950,Gm10169,1.8222488509728022e-08
9000,Lig4,1.8208848314692985e-08
11098,Parp16,1.8195823669677757e-08
6572,Gm26590,1.8193330416772998e-08
14836,Syne3,1.8182236410559943e-08
1414,Ankrd32,1.816396358093877e-08
3891,D19Bwg1357e,1.813247426417733e-08
16787,Zfand2a,1.812381216657947e-08
3577,Cpne1,1.8103827099089844e-08
13348,Rusc2,1.808225863035074e-08
15372,Tmem169,1.8061925103576257e-08
10743,Nsun7,1.7994911528190444e-08
3570,Cpeb3,1.7982053585393813e-08
4639,Egfl8,1.7975424120383118e-08
12429,RP23-60P18.10,1.796449899082079e-08
4172,Dhtkd1,1.7944099142332465e-08
6945,Gm44417,1.792078584832731e-08
11880,Ppfia3,1.7889766506289723e-08
16064,Ubd,1.7862009809587127e-08
13763,Sh2d4a,1.7831949530123323e-08
16938,Zfp458,1.779304653205065e-08
5157,Fam198a,1.778510538272368e-08
10914,Opcml,1.7749172093241308e-08
15128,Tfb1m,1.773532836480252e-08
5939,Gm10123,1.773319584237409e-08
15267,Tlnrd1,1.7721575620544915e-08
3417,Cntnap2,1.771922010394872e-08
6182,Gm13610,1.7668519394861114e-08
7244,Gm9484,1.765927854653589e-08
8483,Itpk1,1.7633392010887205e-08
9157,Lrrc3,1.7629621107427992e-08
1237,Ak4,1.762108748841781e-08
10850,Nxph4,1.7574511304037378e-08
15809,Troap,1.7525230744332135e-08
6812,Gm37529,1.7501624765691592e-08
10354,Ndor1,1.749796072732657e-08
5266,Fanci,1.7489082603858568e-08
14856,Syt12,1.7488993771771644e-08
221,2310030G06Rik,1.7434084983053547e-08
13279,Rrp12,1.7422680378457795e-08
3990,Dcaf12l2,1.7407141986955554e-08
5246,Fam84b,1.7405641960915328e-08
8530,Jph4,1.7386948636856454e-08
858,Aarsd1,1.7383894909188206e-08
7393,Gpc2,1.7365412627544548e-08
15270,Tlr4,1.7355722561839105e-08
16916,Zfp408,1.73429227250758e-08
16864,Zfp280b,1.73138779641914e-08
10355,Ndp,1.7310598194726207e-08
16185,Unc5d,1.730534178783929e-08
10991,P2rx7,1.729524611335048e-08
331,2810429I04Rik,1.7273234491759172e-08
7924,Hmgb1-ps7,1.723521509784762e-08
13980,Slc25a47,1.7209759730839425e-08
13133,Rpl38-ps2,1.7154655075573e-08
6708,Gm28809,1.713344319475199e-08
8568,Katnal2,1.7041100613953246e-08
12827,Rgs20,1.6921506605432677e-08
6255,Gm15261,1.6916990837178164e-08
6463,Gm20033,1.691462798219885e-08
14685,Stfa3,1.690918773607351e-08
5953,Gm10184,1.690646443069292e-08
2755,Ccdc92,1.690542883058405e-08
11541,Pim2,1.6882960872411285e-08
647,9530013L04Rik,1.686202149401723e-08
11688,Plp1,1.686192878026963e-08
3108,Cfap53,1.6772428626708028e-08
4245,Dlx2,1.6749449303035133e-08
7874,Hist1h4b,1.673639884917384e-08
16416,Vtn,1.66951403497597e-08
6540,Gm26510,1.6678434188089438e-08
